place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSURabnVlUDhnRRAB,5,Unreal. Our tour guide was amazing. If you dont already hate the British you will after this and for good reason. I recommend this to anyone your first stop in Dublin  book immediately,9 months ago,2023-10-02 22:57:42.888431,,,,0,3,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSUR4NVlPMGZREAE,5,Lorcan is an unforgettable character.  He was an awesome tour guide and very passionate about the 1916 uprising and Ireland as a whole.  He was very engaging and went out of his way to make a connection with every single person on the tour.,a year ago,2023-07-02 22:57:42.891255,,,,0,4,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUNSdWR6dzJnRRAB,5,"Lorcan is a great guide. Very passionate and incredibly knowledgeable. A very amiable chap too. As an Englishman, some of the subject matter was difficult to acknowledge, but its good to be educated sometimes.",a year ago,2023-07-02 22:57:42.894133,,,,0,123,4,True,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSUNPak02alV3EAE,5,"This tour was a highlight of my trip to Dublin.  If you are a history lover like myself, this is a most do.  The guide was extremely knowledgeable, and very friendly.  The tour starts with a bit of background information at a pub, so grab a Guinness and relax.  Two hours flew by as walked in the footsteps of Irish patriots.  We even had a heckler try to shout about Michael Collins and the IRA, but the guide shooed him  away gracefully.   Awesome tour!",2 years ago,2022-07-02 22:57:42.897150,,,,1,3,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSUNldDk3V0FREAE,5,"Lorcan was an absolute wealth of knowledge, informative, & at times very funny. I would have loved it to be a smaller tour, but had a fantastic experience all the same. Highly recommended, especially if you re lucky enough to have Lorcan as your guide!",a year ago,2023-07-02 22:57:42.899975,,,,1,95,64,True,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSURoMHJHWUZREAE,5,This was a highlight of our visit. Lorcan is incredibly knowledgeable and provided a really interesting walking tour with a sprinkling of great craic! We ve since recommended to any other tourists we meet and they ve booked on too    Highly recommend!,a year ago,2023-07-02 22:57:43.293335,,,,0,7,1,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUQyMk9pWGlBRRAB,5,"Easily the highlight of the trip, very insightful and great to get some local opinion. Very impressed with Lorcans storytelling, its a must even for those not massively interested in the history of Ireland or politics.",2 years ago,2022-07-02 22:57:43.296621,,,,0,12,4,True,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUNPLTRmS3hRRRAB,5,"Bren and I thoroughly enjoyed the tour with Lorcan, lovely guy and if you like your Irish History he s yer man! Informative, knowledgeable and funny, great time had by all.",2 years ago,2022-07-02 22:57:43.299678,,,,0,3,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUNGNDgzajFBRRAB,5,Lorcan is a passionate and knowledgeable guide! A true Dubliner who lives and breathes the story of the Easter Rising!,8 months ago,2023-11-02 22:57:43.302515,,,,0,17,21,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUNEci1qc213RRAB,5,Havent done the tour but I have bought a couple of badges.Top quality,2 months ago,2024-05-02 22:57:43.305414,,,,0,156,99,True,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSURXcHNfZTRnRRAB,5,"Lorcan is a great guide and he is very knowledgable on the subject matter.  We learned much about the events and people leading up to, and after the Rebellion.  I would highly recommend this tour while in Dublin.",2 years ago,2022-07-02 22:57:43.308405,,,,1,6,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSUNPc1pHa1VBEAE,5,"AN ABSOLUTE MUST DO, if in Dublin! Lorcan s knowledge, background information, and  Irish wit  makes for a MOST engaging  Rebel History  walk about! I brought 15 members of my family (ages 24-66), with varying levels of interest   - no interest or background in the Rising,  to one diehard with a passionate interest. It rained most of the walk (hey, it is Ireland!), and NO ONE left the group! Lorcan had them almost  hypnotically  fixed on his presentation. All of them said it was WELL WORTH IT, and they said they d definitely do it again! He is a one of a kind kinda of Tour Master!",2 years ago,2022-07-02 22:57:43.311274,,,,0,11,7,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSUNBbk9HZkdnEAE,5,"Great tour - Lorcan was passionate, informative, witty & factual and the 2 hours flew by. I knew some of the history from previous times in Dublin, but this really put the pieces together for me - for people interested in Irish history this should not be missed.",5 years ago,2019-07-02 22:57:43.314007,,,,1,22,,True,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUN3bDZPNWxnRRAB,5,Terrific tour with a guide who is not simply reading a script but is steeped in the history and street life of Dublin. Lorcan is an excellent storyteller and used 1916 as a pivot to connect Irish (and world) history to contemporary events. Highly recommended.,6 years ago,2018-07-02 22:57:43.316941,,,,1,6,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSUN3b051VE13EAE,5,"An excellent experience, however I would recommend anyone wishing to take the tour to do a little research in advance. Lorcan obviously lives & breathes Irish history & his enthusiasm knows no bounds. A very pleasant way to increase ones knowledge & if like me, you are a history buff, you wont find a better way to pass a morning.",8 years ago,2016-07-02 22:57:43.319795,,,,0,1,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSURtNnU2NXFRRRAB,5,We loved this tour. Lorcan is so knowledgeable and has a great sense of humour. Would definitely recommend if youre in Dublin,2 years ago,2022-07-02 22:57:43.696506,,,,0,8,1,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUNFd19HR3BBRRAB,5,"We had a corporate away day in Dublin so 13 of us did the 1916 walking tour. The guide was great, hugely knowledgeable and the subject matter was interesting even on a fairly miserable day weather wise. They were also kind enough to arrange for 13 plates of excellent Irish stew and Guinness for us all after the tour ended at the International Club which is a great little bar.",5 years ago,2019-07-02 22:57:43.699670,,,,1,127,61,True,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUN4d3FEUXd3RRAB,5,Lorcan was a knowledgable and charismatic guide with a great sense of humour. Really enjoyed this walking tour!,a year ago,2023-07-02 22:57:43.702600,,,,0,16,4,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUNnaE9PTHNnRRAB,5,"We had an excellent tour with Liam. It is a slowly paced and easy walking tour which gives you a great history of how Ireland has changed politically over the centuries. It clarified many points and was extremely informative. If you like history, its a 10/10!",6 years ago,2018-07-02 22:57:43.705511,,,,0,8,1,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUNBeTRlbndRRRAB,5,"Had an excellent couple of hours with tour guide of the day, Liz Gillis, a local Irish historian. Very lively, very interactive, and very interesting. For any one interested in Irish independence history, i would highly recommend this tour, as it clears away some of the slightly whitewashed history.",6 years ago,2018-07-02 22:57:43.708412,,,,1,25,1,True,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSUNnamJidTlnRRAB,4,"Very good and detailed tour about the 1916 rebellion.  I cant remember our guides name, but she was very knowledgeable and handled any all questions quite well.  If you want more than just superficial understanding of why 1916 was important for Ireland, this is time well spent.  (Note: the pub we met in beforehand was not the friendliest in Dublin... maybe a little too early in the day.)",5 years ago,2019-07-02 22:57:43.711468,,,,0,49,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSUN3NXJQTFlBEAE,5,"Lorcin is INCREDIBLE. The tour is great for anyone just getting into Irish history and those of us familiar but desperate for little details. Honestly, I would pay just to have a pint with the man. Hes quick witted and a true professional.",6 years ago,2018-07-02 22:57:43.714208,,,,1,5,,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSURBdV9LejBRRRAB,5,"Lorcan Collins is a true treasure. Not only does he know everything there is to know about the events that led up to the 1916 Easter Rising, the events of the rising itself, the aftermath, and the Irish struggle for independence, but hes also a master storyteller. This tour should be on everyones must do list when visiting Dublin.",8 years ago,2016-07-02 22:57:43.717052,,,,1,967,6953,True,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChZDSUhNMG9nS0VJQ0FnSURBeWJxOFlBEAE,5,Eoin was a great tour guide.   His knowledge and passion for the subject kept all 20 people on the tour interested and entertained.   This was the only tour I did on my short visit to Dublin but I am glad I did.,7 years ago,2017-07-02 22:57:43.720040,,,,0,39,2,False,,
ChIJifXejpwOZ0gR_QC02zPN8Jc,1916 Rebellion Walking Tour,ChdDSUhNMG9nS0VJQ0FnSURlZ003WHdBRRAB,5,"Very interesting historical tour, Lorcans a great guide and has loads of stories just ask away. 5/5",a year ago,2023-07-02 22:57:43.722943,,,,0,7,,False,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUMtMXVXS3VRRRAB,4,Impressive lean face people figures made of stone to conmemorate the many victims of the great famine in Ireland. Very close to the EPIC museum which once was the main departure point in Dublin for many people leaving the country in order to escape from a hard life seaking a better future abroad.,10 months ago,2023-09-02 22:57:44.087566,,,,0,312,2030,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURZel9taExnEAE,4,"World poverty stone unveiled in Dublin. ... The United Nations General Assembly adopted 17th October as its International Day for Eradication of Poverty in 1992, and the day is now observed in more than 100 countries to highlight the struggles faced by poor people throughout the world.",5 years ago,2019-07-02 22:57:44.091523,,,,0,165,918,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUNoOThxcDRBRRAB,5,Stumbled upon this whilst walking. It was a nice little impromptu history lesson of the poverty and famine faced. No complaints.,a year ago,2023-07-02 22:57:44.094616,,,,1,127,368,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUNvdHQ3dkx3EAE,3,"The World Poverty Stone is a commemorative stone to mark International Day for the Eradication of Poverty. The stone, which is situated between the Famine memorial and Sean OCasey Bridge. The stone is also embedded in the pavement and easily missed if youre not looking carefully. Purely from an aesthetic point of view, I wouldnt go out of the way to see it unless youre already going to visit the EPIC exhibition or to see The Famine Memorial. On the stone the following words are inscribed,  Whenever men and women are condemned to live in poverty, human rights are violated. To come together to ensure that these rights are respected is our solemn duty . The sentiments are noble and worthy.",5 years ago,2019-07-02 22:57:44.097634,,,,2,2250,59327,False,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSURqbmNiRTdnRRAB,5,A good memorial for the victims of the Irish famine. The views of the river is a plus,a month ago,2024-06-02 22:57:44.100474,,,,0,770,581,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChRDSUhNMG9nS0VJQ0FnSUNZeThadBAB,5,The sculptures are a memorial work of the Irish people who were forced to emigrate during the famine of the 1800s.,5 years ago,2019-07-02 22:57:44.103842,,,,0,273,332,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURZc3BlSE93EAE,4,I stark reminder of a past that was not too long ago.,5 years ago,2019-07-02 22:57:44.106851,,,,0,142,3980,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURNMnFfZGFnEAE,4,"Human Rights, Poverty, Famine and all beside the River Liffey and the Financial Services Centre of Dublin. Excellent place to visit and ponder....and hopfully act  upon.",4 years ago,2020-07-02 22:57:44.110064,,,,0,2,,False,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUQwNXBHZE53EAE,5,Another statue in the city. This one tells you about the Great Famine.,4 years ago,2020-07-02 22:57:44.112952,,,,0,729,1928,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURBeG8tUURBEAE,5,Views onto the river and thought-provoking memorial.,5 years ago,2019-07-02 22:57:44.115889,,,,0,28,69,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURXMHJPTWJBEAE,5,Really nice detailed sculptures,2 years ago,2022-07-02 22:57:44.512476,,,,0,10,,False,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURHaXJLWEVnEAE,5,Intense and very powerful art,2 years ago,2022-07-02 22:57:44.515575,,,,0,20,2,False,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSURrMl9qNy1RRRAB,4,True depection of Irish potato famine.,4 years ago,2020-07-02 22:57:44.518459,,,,0,44,25,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURlZy1ubmFREAE,4,"Very beautiful sculptures, but they end up going unnoticed by those who pass by, as well as those who go hungry on the streets of the worlds big cities...",a year ago,2023-07-02 22:57:44.521426,,,,0,933,1905,True,"Esculturas muito belas, mas que acabam passando desapercebidas por quem passa pelo local, assim como quem passa fome pelas ruas das grandes cidades do mundo...",
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUNJcnJURzVRRRAB,5,"Great. The Famine Monument in Dublin was built to commemorate the Great Famine in Ireland from 1845 to 1852 and other famines that left over a million dead. It was created in bronze by Rowan Gillespie and erected in 1997. The monument is located near the harbor at Custom House Quay, on the banks of the Liffey. Many of those affected were forced to emigrate and thus embark for America in the 19th century. One of the first groups of these emigrants left Custom House Quay on St. Patricks Day in 1846 in the four-master Perseverance[1] under Captain William Scott. All 210 passengers survived the trip and arrived in New York on May 18, 1846.",5 years ago,2019-07-02 22:57:44.525125,,,,0,148,1021,True,"Great. Das Famine Monument in Dublin wurde zum Gedenken an die Grosse Hungersnot in Irland 1845 bis 1852 und weitere Hungersnote, mit uber einer Million Toten errichtet. Es wurde von Rowan Gillespie aus Bronze geschaffen und 1997 errichtet. Das Monument befindet sich in der Nahe des Hafens am Custom-House-Kai, am Ufer der Liffey. Viele Betroffene waren im 19. Jahrhundert zur Auswanderung und damit zur Einschiffung nach Amerika gezwungen. Eine der ersten Gruppen dieser Auswanderer reiste 1846 am St. Patrick s Day mit dem Viermaster Perseverance[1] unter Kapitan William Scott vom Custom-House-Kai ab. Alle 210 Passagiere uberlebten die Reise und kamen am 18. Mai 1846 in New York an.",
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUN1cXBMSkJBEAE,4,In front of the emigration museum we find this sculptural group that remembers the years of the great famine of the 19th century.,a year ago,2023-07-02 22:57:44.528935,,,,0,685,4438,True,Frente al museo de la emigracion encontramos este conjunto escultorico que recuerda los anos de la gran hambruna del siglo XIX.,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUREc3NPeUZREAE,4,Tourist attraction with an interesting history,2 months ago,2024-05-02 22:57:44.532672,,,,0,386,1426,True,Atracao turistica de historia interessante,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSURoc3ZtTnRnRRAB,5,Built to commemorate the great Irish famine,a year ago,2023-07-02 22:57:44.536389,,,,0,184,733,True,Construido per commemorare la grande carestia Irlandese,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUNZMjd2YTlBRRAB,5,The World Poverty Stone is a commemorative stone marking the United Nations International Day for the Eradication of World Poverty. It is located to the east of the Famine Sculptures at Custom House Quay in Dublins Docklands.  The sculptures located near the commemorative stone were installed from 1997 to 2007 and recall the great emigration of the 19th century due to poverty,5 years ago,2019-07-02 22:57:44.540006,,,,0,1028,14534,True,"La World Poverty Stone e una pietra commemorativa  che  ricorda la Giornata internazionale delle Nazioni Unite per leliminazione della poverta nel mondo. Si trova ad est delle Famine Sculptures di Custom House Quay, nei Docklands di Dublino.  Le  sculture situate nei pressi  della pietra commemorativa  sono state  istallate  dal  1997 al 2007  e  ricordano  la  grande  emigrazione  del 19.mo secolo dovuto alla poverta",
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUNlbjRLcUZnEAE,5,Seeing this sculpture makes you feel in a certain way what was experienced during the famine.,a year ago,2023-07-02 22:57:44.544055,,,,0,46,123,True,Ver esta escultura te hace sentir en cierto modo lo que se vivio durante la hambruna.,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUNVaTY2a2ZBEAE,5,"It is touching to feel through the metal so much suffering of hunger and misery, you want to comfort them, but their expression is a stone of misery, there is no more words",4 years ago,2020-07-02 22:57:44.945135,,,,0,51,427,True,"Dirljivo je osjetiti preko metala toliko patnje gladi i jada,pozelite ih utjesiti ali njihov izraz lica je kamen jada,nema tu vise sri e",
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUQ4cjZDVTRnRRAB,5,Impressive bronze sculpture set,3 years ago,2021-07-02 22:57:44.948606,,,,0,413,1772,True,Impresionante conjunto escultorico en bronce,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUNzb3JDSVVBEAE,4,,4 years ago,2020-07-02 22:57:44.951981,,,,0,90,493,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSURRM3JqOXhBRRAB,2,,5 years ago,2019-07-02 22:57:44.954966,,,,0,565,,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURSM3JYZ053EAE,4,,a year ago,2023-07-02 22:57:44.957675,,,,0,122,869,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUNNemVLc05BEAE,3,okay,4 years ago,2020-07-02 22:57:44.961171,,,,0,353,17,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUN1LXM3eXN3RRAB,5,,a year ago,2023-07-02 22:57:44.964653,,,,0,216,551,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURZaTllekl3EAE,4,Interesting place,5 years ago,2019-07-02 22:57:44.967910,,,,0,181,1913,False,Ciekawe miejsce,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSURMeDVPT3ZRRRAB,5,,a day ago,2024-07-01 22:57:44.971257,,,,0,2,1,False,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSURMMXVHSzVBRRAB,5,,5 days ago,2024-06-27 22:57:44.974011,,,,0,67,10,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUR6aHV5Z0pREAE,5,,3 weeks ago,2024-06-11 22:57:45.337507,,,,0,49,956,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSURUNk9EUndnRRAB,4,,a month ago,2024-06-02 22:57:45.341097,,,,0,2,7,False,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUNKOWZmazBnRRAB,5,,a year ago,2023-07-02 22:57:45.343725,,,,0,73,1879,False,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUNKa01LSkh3EAE,5,,a year ago,2023-07-02 22:57:45.346308,,,,0,125,477,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUNSXzdIU3NnRRAB,4,,a year ago,2023-07-02 22:57:45.349025,,,,0,99,3215,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSUNSNEp1eEhnEAE,5,,a year ago,2023-07-02 22:57:45.351648,,,,0,33,45,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUQtem9mVHl3RRAB,5,,a year ago,2023-07-02 22:57:45.354324,,,,0,411,368,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUNDbGZuWDRnRRAB,4,,3 years ago,2021-07-02 22:57:45.356973,,,,0,400,3306,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChZDSUhNMG9nS0VJQ0FnSURNZ2V1UElnEAE,5,,4 years ago,2020-07-02 22:57:45.359835,,,,0,3,372,True,,
ChIJJ4r0aI4OZ0gRCU5JQgd6PaY,World Poverty Stone,ChdDSUhNMG9nS0VJQ0FnSUNVcTRtS2tRRRAB,4,,4 years ago,2020-07-02 22:57:45.362771,,,,0,7,6,True,,
ChIJec5AGYQOZ0gRcMxKscmmtJE,Pat Liddy's Walking Tours,ChZDSUhNMG9nS0VJQ0FnSUM5MTV6VVl3EAE,5,"Such a great walking tour of Dublin! It was the first thing I did when I got there. It really helped orient me to the city, and I learned so much about Irish history in the process!",3 months ago,2024-04-02 22:57:45.743312,"Thank you so much, Candace. Your review is much appreciated. I think what you said has hit the ambition which we have to introduce our lively city and try to explain our complex and intriguing history. Delighted you enjoyed the tour. Pat Liddy",3 months ago,2024-04-02 22:57:45.743312,0,6,2,False,,
ChIJec5AGYQOZ0gRcMxKscmmtJE,Pat Liddy's Walking Tours,ChZDSUhNMG9nS0VJQ0FnSURPdHEtSFNBEAE,5,"I have used Pat Liddy s Walking Tours for several years when visiting Dublin with my students. Every time we have the best guides! This week we had Fiona, who did an incredible job engaging students and telling stories that were profound and unforgettable, but still kept them quite interested. Whether a solo traveler, family, or group, I can t recommend Pat Liddy s crew enough - from booking to walking, they go above and beyond. (As a bonus, if you use them, you get 20% off at The Church restaurant which is a great Dublin experience as well!)",a year ago,2023-07-02 22:57:45.747222,"Hello Wade You are too kind! But I have to say, Fiona is a great guide and human being. Im so lucky to have her as one of my team of great guides. Many thanks for your lovely review. Kind regards Pat Liddy",a year ago,2023-07-02 22:57:45.747222,0,56,159,True,,
ChIJec5AGYQOZ0gRcMxKscmmtJE,Pat Liddy's Walking Tours,ChdDSUhNMG9nS0VJQ0FnSUNUZ3FHOHZnRRAB,1,"I thought this would be a great way to see the sights in Dublin, because the reviews are overwhelmingly positive, but we didnt get to see much at all. Our tour guide was very nice, but she spent so much time talking and telling stories that we didnt have time to actually see anything. By the end of the 2.5 hours she was stopping on random street corners and pointing to where things were, rather than actually taking us to see them. We only saw 3-4 of the stops listed on the website. An overall very frustrating experience. Updating my response based on my note below: I appreciate your response, Pat. I dont mean to argue. But I do believe I have fair reason to be upset with our experience. Because we did not see half the things you mentioned. I knew what we were supposed to see. But we spent 90 minutes of the 2.5-hour tour inside Dublin Castle, and most of that time was spent standing in one place hearing various stories and histories. Which was not uninteresting -- it just wasnt what we signed up for. We only saw Christ Church from across the street, because we were running low on time. We then did walk through Temple Bar, but our tour guide only pointed to where River Liffey was -- we never saw it or crossed any bridge. So we did not see the OConnell Monument, the post office or anything on the North side of the city. And we never went past the Houses of Parliment or Trinity College. Our last stop on the tour was The Old Storehouse. After that, we were dropped back off at the Tree of Gold statue. I have no doubt these tours are typically great, based on all the positive reviews. And again, our tour guide was very nice. Had I not expected to see all the things you pointed out, I wouldnt have been as disappointed. But I expected to see a lot of things, and we skipped half that you listed. I hope in the future that our guide will be able to time things out better so that she can get to more of the stops promised on the website.",a month ago,2024-06-02 22:57:45.750810,"Hi Josh. Im astounded by that review so Im going to investigate it and get back to u. As u say, we normally get 5 stars. Kind regards. Pat Liddy Im still puzzled. You were taken to Dublin Castle, Christ Church Cathedral, the former Viking & Medieval Quarter, Temple Bar, the River Liffey and its bridges, the Historic cafe/bar The Church, Henry Street, OConnell Street,The General Post Office, Daniel OConnell Monument, College Green, the 18th century former Houses of Parliament and the outside of Trinity College. There would have been a number of other little gems along the way. What works for one person may not work for someone else. I understand that. The other folks on the tour showed their appreciation of the tour to the guide at the end even though she didnt look for any gratuities, as is our norm. Im sorry, that for you, it didnt work out and I can offer you a complimentary tour the next time that you are in Dublin. Again, apologies, if it didnt prove enjoyable for you personally. Pat Liddy",a month ago,2024-06-02 22:57:45.750810,0,8,,False,,
ChIJec5AGYQOZ0gRcMxKscmmtJE,Pat Liddy's Walking Tours,ChdDSUhNMG9nS0VJQ0FnSURUODV1dnFnRRAB,5,"We had a brilliant tour with Colm. Very knowledgeable and entertaining (songs, jokes, stories). Brilliant to hear the history, which is lesser known to us English, and not only see the major sights, but hear/see all the hidden stuff. Colm was brilliant, warm and friendly, and i loved the inclusion of a bit of sport. He even offered us up a couple reccomendations for the rest of our trip, which proved a hit. Highly recommended and hopefully you get Colm as your guide!",a month ago,2024-06-02 22:57:45.754374,"Delighted to hear that for Colm. Having completed our latest course, Colm is relatiely new to taking tours on his own so it seems like he is really enjoying it and communicating that to his clients. Thank you for letting us know. Ill pass this on to Colm. Pat Liddy",a month ago,2024-06-02 22:57:45.754374,0,10,,False,,
